NAME	InducerComp_10x_RF_AT_-IFI
VAR	annotator	inducer	ontology	classifier
OUT	0	0	0.9121	0.0879
OUT	1	1	0.1358	0.8643
OUT	1	1	0.0750	0.9250
OUT	0	0	0.6211	0.3789
OUT	1	0	0.8850	0.1150
OUT	1	1	0.4851	0.5149
OUT	1	0	0.6211	0.3789
OUT	1	1	0.0050	0.9950
OUT	0	0	0.8700	0.1300
OUT	0	0	0.6750	0.3250
OUT	0	0	0.5617	0.4383
OUT	1	0	0.8032	0.1968
OUT	0	0	0.7350	0.2650
OUT	1	1	0.0050	0.9950
OUT	1	0	0.8000	0.2000
OUT	0	0	0.6211	0.3789
OUT	1	1	0.1973	0.8027
OUT	1	1	0.0288	0.9713
OUT	0	0	0.9033	0.0967
OUT	0	0	0.7842	0.2158
OUT	0	0	0.9850	0.0150
OUT	0	0	0.9083	0.0917
OUT	1	1	0.0050	0.9950
OUT	0	0	0.8800	0.1200
OUT	1	1	0.3233	0.6767
OUT	1	1	0.1467	0.8533
OUT	0	0	0.6828	0.3172
OUT	0	0	1.0000	0.0000
OUT	1	1	0.4593	0.5407
OUT	0	1	0.0100	0.9900
OUT	0	0	0.6632	0.3368
OUT	0	0	0.5097	0.4903
OUT	1	1	0.0750	0.9250
OUT	0	0	0.9083	0.0917
OUT	0	1	0.4880	0.5120
OUT	0	0	0.5955	0.4045
OUT	0	0	0.6475	0.3525
OUT	1	1	0.1073	0.8927
OUT	0	0	0.9391	0.0609
OUT	0	0	0.8399	0.1601
OUT	0	0	0.5721	0.4279
OUT	0	0	0.9867	0.0133
OUT	0	0	0.6211	0.3789
OUT	1	0	0.5200	0.4800
OUT	1	1	0.4862	0.5138
OUT	0	0	0.8639	0.1361
OUT	0	0	0.6211	0.3789
OUT	0	0	0.6150	0.3850
OUT	1	1	0.2550	0.7450
OUT	0	0	0.6211	0.3789
OUT	1	0	0.6211	0.3789
OUT	0	0	0.6211	0.3789
OUT	1	1	0.2521	0.7479
OUT	1	1	0.4818	0.5182
OUT	0	0	0.6211	0.3789
OUT	0	0	0.9800	0.0200
OUT	0	0	0.7220	0.2780
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0000	1.0000
OUT	0	0	0.6367	0.3632
OUT	0	0	0.6211	0.3789
OUT	1	1	0.0450	0.9550
OUT	0	0	0.6632	0.3368
OUT	0	1	0.4718	0.5282
OUT	1	1	0.2430	0.7570
OUT	0	1	0.4621	0.5379
OUT	0	0	0.5789	0.4211
OUT	1	0	0.6211	0.3789
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0400	0.9600
OUT	1	1	0.0300	0.9700
OUT	1	0	0.6211	0.3789
OUT	1	0	0.6211	0.3789
OUT	1	0	0.6211	0.3789
OUT	1	0	0.8547	0.1453
OUT	0	0	0.7850	0.2150
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9788	0.0213
OUT	0	0	0.8638	0.1362
OUT	1	1	0.0000	1.0000
OUT	1	0	0.9133	0.0867
OUT	0	0	0.6211	0.3789
OUT	0	0	0.8550	0.1450
OUT	1	1	0.0050	0.9950
OUT	1	0	0.6211	0.3789
OUT	0	0	0.8822	0.1178
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5365	0.4635
OUT	1	1	0.2720	0.7280
OUT	1	1	0.4057	0.5943
RES
OUT	1	0	0.6262	0.3738
OUT	0	0	0.8871	0.1129
OUT	1	1	0.3848	0.6152
OUT	0	0	0.9617	0.0383
OUT	1	0	0.9950	0.0050
OUT	0	0	0.9931	0.0069
OUT	0	0	0.8055	0.1945
OUT	0	0	0.6792	0.3208
OUT	0	0	0.9829	0.0171
OUT	1	1	0.0000	1.0000
OUT	0	1	0.2327	0.7673
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	0	1	0.1478	0.8522
OUT	0	0	0.9562	0.0438
OUT	1	1	0.1800	0.8200
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9523	0.0477
OUT	1	0	0.6798	0.3202
OUT	0	0	0.6667	0.3333
OUT	0	0	0.9100	0.0900
OUT	0	0	1.0000	0.0000
OUT	1	1	0.2300	0.7700
OUT	1	1	0.3182	0.6818
OUT	1	1	0.1969	0.8031
OUT	1	1	0.1400	0.8600
OUT	1	1	0.4105	0.5895
OUT	1	0	0.9050	0.0950
OUT	0	0	0.7508	0.2492
OUT	1	0	0.6262	0.3738
OUT	1	1	0.1750	0.8250
OUT	1	1	0.0017	0.9983
OUT	1	1	0.1950	0.8050
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0492	0.9508
OUT	1	1	0.1293	0.8707
OUT	1	1	0.0800	0.9200
OUT	0	1	0.1398	0.8602
OUT	0	0	0.6262	0.3738
OUT	1	1	0.0000	1.0000
OUT	0	0	0.6262	0.3738
OUT	0	0	0.8400	0.1600
OUT	0	0	0.9337	0.0663
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0108	0.9892
OUT	0	0	0.6589	0.3411
OUT	0	0	0.6632	0.3368
OUT	1	1	0.0000	1.0000
OUT	0	0	1.0000	0.0000
OUT	0	0	0.9837	0.0163
OUT	0	0	0.7622	0.2378
OUT	1	1	0.0050	0.9950
OUT	1	1	0.2175	0.7825
OUT	0	0	0.6262	0.3738
OUT	0	0	0.9169	0.0831
OUT	1	0	0.6262	0.3738
OUT	0	1	0.3182	0.6818
OUT	1	0	0.9471	0.0529
OUT	0	0	0.8594	0.1406
OUT	1	1	0.0050	0.9950
OUT	0	0	0.7930	0.2070
OUT	1	1	0.4347	0.5653
OUT	0	0	0.9564	0.0436
OUT	1	1	0.0000	1.0000
OUT	1	0	0.7071	0.2929
OUT	0	0	0.6262	0.3738
OUT	0	0	0.6262	0.3738
OUT	0	0	0.9623	0.0377
OUT	0	1	0.2658	0.7342
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0000	1.0000
OUT	1	0	0.6262	0.3738
OUT	0	0	0.9753	0.0248
OUT	1	0	0.8376	0.1624
OUT	1	1	0.4105	0.5895
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0117	0.9883
OUT	0	0	0.8747	0.1253
OUT	1	1	0.0025	0.9975
OUT	0	1	0.4159	0.5841
OUT	1	1	0.2725	0.7275
OUT	1	1	0.1500	0.8500
OUT	1	0	0.6262	0.3738
OUT	0	0	0.6852	0.3148
OUT	1	1	0.0000	1.0000
OUT	0	0	0.8150	0.1850
OUT	1	1	0.0300	0.9700
OUT	1	0	0.6262	0.3738
OUT	0	1	0.0167	0.9833
OUT	0	1	0.0000	1.0000
OUT	0	1	0.0050	0.9950
OUT	0	0	0.5349	0.4651
OUT	1	1	0.0000	1.0000
OUT	1	1	0.2650	0.7350
OUT	1	1	0.0217	0.9783
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0067	0.9933
OUT	1	1	0.0000	1.0000
OUT	0	1	0.4623	0.5377
OUT	1	0	0.7353	0.2648
OUT	1	1	0.0000	1.0000
OUT	1	1	0.2950	0.7050
OUT	1	1	0.0000	1.0000
OUT	0	0	0.7071	0.2929
OUT	0	0	0.8600	0.1400
OUT	1	1	0.0067	0.9933
OUT	1	1	0.3343	0.6658
OUT	0	0	0.7850	0.2150
RES
OUT	0	1	0.4738	0.5262
OUT	1	1	0.4913	0.5087
OUT	1	1	0.0192	0.9808
OUT	1	1	0.1210	0.8790
OUT	0	0	0.8297	0.1703
OUT	0	0	0.7860	0.2140
OUT	1	1	0.1850	0.8150
OUT	0	0	0.9322	0.0678
OUT	0	0	0.5939	0.4061
OUT	1	1	0.1600	0.8400
OUT	1	1	0.0000	1.0000
OUT	1	1	0.2650	0.7350
OUT	0	0	0.9592	0.0408
OUT	0	0	0.5856	0.4144
OUT	1	1	0.2150	0.7850
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0450	0.9550
OUT	1	1	0.0000	1.0000
OUT	0	1	0.0402	0.9598
OUT	0	0	0.5939	0.4061
OUT	0	0	0.5939	0.4061
OUT	1	0	0.7867	0.2133
OUT	1	1	0.0100	0.9900
OUT	0	1	0.1652	0.8348
OUT	1	1	0.1800	0.8200
OUT	0	0	0.9807	0.0193
OUT	0	1	0.4300	0.5700
OUT	1	1	0.0900	0.9100
OUT	1	0	0.8282	0.1718
OUT	1	1	0.0000	1.0000
OUT	0	1	0.4717	0.5283
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0000	1.0000
OUT	0	1	0.3467	0.6533
OUT	0	0	0.8900	0.1100
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	0	0.7844	0.2156
OUT	0	0	0.5684	0.4316
OUT	1	0	0.6050	0.3950
OUT	1	1	0.0050	0.9950
OUT	0	0	0.5939	0.4061
OUT	0	0	0.5939	0.4061
OUT	0	0	0.5939	0.4061
OUT	0	0	0.8529	0.1471
OUT	0	0	0.7549	0.2451
OUT	0	1	0.1676	0.8324
OUT	0	0	0.6739	0.3261
OUT	0	0	0.5050	0.4950
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0793	0.9208
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0050	0.9950
OUT	0	0	0.6801	0.3199
OUT	0	0	0.7600	0.2400
OUT	0	0	0.9875	0.0125
OUT	0	0	0.5939	0.4061
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9079	0.0921
OUT	1	1	0.3700	0.6300
OUT	1	0	0.8280	0.1720
OUT	0	0	0.5939	0.4061
OUT	1	0	0.6489	0.3511
OUT	0	0	0.9850	0.0150
OUT	1	0	1.0000	0.0000
OUT	0	0	0.7941	0.2059
OUT	0	0	0.8298	0.1702
OUT	1	1	0.0400	0.9600
OUT	0	1	0.4550	0.5450
OUT	1	0	0.7844	0.2156
OUT	0	0	0.9463	0.0538
OUT	1	1	0.1961	0.8039
OUT	0	0	0.9750	0.0250
OUT	0	1	0.2324	0.7676
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	0	0.8250	0.1750
OUT	1	0	0.5327	0.4673
OUT	0	0	0.7226	0.2774
OUT	0	1	0.4822	0.5178
OUT	1	1	0.2000	0.8000
OUT	0	0	0.8472	0.1528
OUT	0	0	0.5939	0.4061
OUT	1	0	0.7844	0.2156
OUT	0	1	0.4200	0.5800
OUT	1	0	0.5939	0.4061
OUT	0	1	0.0958	0.9042
OUT	0	0	0.9003	0.0997
OUT	0	0	0.7119	0.2881
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	0	0	0.7831	0.2169
OUT	1	1	0.0228	0.9772
OUT	1	0	0.5327	0.4673
OUT	1	0	0.6489	0.3511
OUT	0	0	0.8900	0.1100
OUT	0	0	0.7490	0.2510
OUT	0	0	0.7550	0.2450
OUT	1	1	0.0188	0.9813
OUT	0	0	1.0000	0.0000
OUT	0	0	0.7700	0.2300
OUT	1	0	0.9100	0.0900
OUT	0	0	0.5939	0.4061
OUT	1	1	0.4796	0.5204
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	1	1	0.2552	0.7448
RES
OUT	1	1	0.1479	0.8521
OUT	1	1	0.0050	0.9950
OUT	0	0	1.0000	0.0000
OUT	1	1	0.0050	0.9950
OUT	0	0	0.9805	0.0195
OUT	1	1	0.4329	0.5671
OUT	0	0	0.9106	0.0894
OUT	0	0	0.6214	0.3786
OUT	0	0	0.9168	0.0832
OUT	0	0	0.7283	0.2717
OUT	0	0	0.9150	0.0850
OUT	0	0	0.7742	0.2258
OUT	1	1	0.0000	1.0000
OUT	1	0	0.9450	0.0550
OUT	1	1	0.2729	0.7271
OUT	1	1	0.3297	0.6703
OUT	0	1	0.4643	0.5358
OUT	0	0	0.6214	0.3786
OUT	0	0	0.7379	0.2621
OUT	1	1	0.1257	0.8743
OUT	0	0	0.9634	0.0366
OUT	0	0	0.6214	0.3786
OUT	1	1	0.0721	0.9279
OUT	1	1	0.0050	0.9950
OUT	0	0	0.9150	0.0850
OUT	0	0	0.9308	0.0692
OUT	1	1	0.0000	1.0000
OUT	0	0	0.6214	0.3786
OUT	1	1	0.0000	1.0000
OUT	0	0	0.8143	0.1857
OUT	1	1	0.0250	0.9750
OUT	0	1	0.1252	0.8748
OUT	1	1	0.4963	0.5037
OUT	1	1	0.4775	0.5225
OUT	1	0	0.5474	0.4526
OUT	0	0	0.6028	0.3972
OUT	1	0	0.6248	0.3752
OUT	0	1	0.2683	0.7317
OUT	0	0	0.9400	0.0600
OUT	0	0	0.6447	0.3553
OUT	0	0	0.8597	0.1403
OUT	1	1	0.1062	0.8938
OUT	0	0	0.6767	0.3233
OUT	1	0	0.6214	0.3786
OUT	0	0	0.6214	0.3786
OUT	1	1	0.3158	0.6842
OUT	1	0	0.6032	0.3968
OUT	0	0	0.8958	0.1042
OUT	1	1	0.0350	0.9650
OUT	0	0	0.9879	0.0121
OUT	0	0	0.9850	0.0150
OUT	0	0	0.9075	0.0925
OUT	0	0	0.6214	0.3786
OUT	0	0	0.7987	0.2013
OUT	0	0	0.6214	0.3786
OUT	0	0	0.7958	0.2042
OUT	1	1	0.2150	0.7850
OUT	1	0	0.7987	0.2013
OUT	0	0	0.9982	0.0018
OUT	0	0	0.6758	0.3242
OUT	0	0	0.8227	0.1773
OUT	0	1	0.1632	0.8368
OUT	1	0	0.6214	0.3786
OUT	1	0	0.8733	0.1267
OUT	1	1	0.0050	0.9950
OUT	1	1	0.0000	1.0000
OUT	0	1	0.2585	0.7415
OUT	1	1	0.2500	0.7500
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9779	0.0221
OUT	0	1	0.1600	0.8400
OUT	1	1	0.4285	0.5715
OUT	1	1	0.0901	0.9099
OUT	0	1	0.0250	0.9750
OUT	1	1	0.0000	1.0000
OUT	1	1	0.4725	0.5275
OUT	0	0	0.5875	0.4125
OUT	1	1	0.0000	1.0000
OUT	0	0	0.7790	0.2210
OUT	1	1	0.0400	0.9600
OUT	0	0	0.6214	0.3786
OUT	1	0	0.6214	0.3786
OUT	0	1	0.1479	0.8521
OUT	0	0	0.8904	0.1096
OUT	1	1	0.1479	0.8521
OUT	1	1	0.0000	1.0000
OUT	0	0	0.6522	0.3478
OUT	1	0	0.7900	0.2100
OUT	0	0	0.6214	0.3786
OUT	1	1	0.4633	0.5367
OUT	0	0	0.8208	0.1792
OUT	0	0	0.9977	0.0023
OUT	1	1	0.0033	0.9967
OUT	1	1	0.0050	0.9950
OUT	0	0	0.8125	0.1875
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	0	0	0.6214	0.3786
OUT	1	0	0.5230	0.4770
OUT	1	0	0.6214	0.3786
OUT	1	0	0.5127	0.4873
OUT	0	0	0.9017	0.0983
OUT	0	1	0.1632	0.8368
OUT	1	0	0.6607	0.3393
OUT	0	1	0.2585	0.7415
OUT	1	0	0.6214	0.3786
OUT	0	1	0.3943	0.6057
OUT	0	0	0.9214	0.0786
OUT	1	0	0.6214	0.3786
VAL	-IFI  	SPS 	CC   	RF   
RES
OUT	0	0	0.6031	0.3969
OUT	0	0	0.5279	0.4721
OUT	0	1	0.4604	0.5396
OUT	0	0	0.6238	0.3762
OUT	0	1	0.2902	0.7098
OUT	1	1	0.0944	0.9056
OUT	1	0	0.6238	0.3762
OUT	1	1	0.0000	1.0000
OUT	0	1	0.0075	0.9925
OUT	1	1	0.1719	0.8281
OUT	1	0	0.6238	0.3762
OUT	0	0	0.5279	0.4721
OUT	1	1	0.3619	0.6381
OUT	1	1	0.3210	0.6790
OUT	1	1	0.0000	1.0000
OUT	1	1	0.1098	0.8902
OUT	0	0	0.6537	0.3463
OUT	0	0	0.9777	0.0223
OUT	1	0	0.5279	0.4721
OUT	0	1	0.0124	0.9876
OUT	0	1	0.4399	0.5601
OUT	0	0	0.6537	0.3463
OUT	1	0	0.5279	0.4721
OUT	1	0	0.6537	0.3463
OUT	0	0	0.6238	0.3762
OUT	1	1	0.2033	0.7967
OUT	0	0	0.9040	0.0960
OUT	0	0	0.6537	0.3463
OUT	0	0	0.8951	0.1049
OUT	1	1	0.0850	0.9150
OUT	1	1	0.0608	0.9392
OUT	1	1	0.0000	1.0000
OUT	0	0	0.8548	0.1452
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5279	0.4721
OUT	0	1	0.2450	0.7550
OUT	1	1	0.2350	0.7650
OUT	0	0	0.5279	0.4721
OUT	0	0	0.6238	0.3762
OUT	0	1	0.2597	0.7403
OUT	1	1	0.1417	0.8583
OUT	0	0	0.5635	0.4365
OUT	1	0	0.5279	0.4721
OUT	1	1	0.1714	0.8286
OUT	1	1	0.0112	0.9888
OUT	0	1	0.3700	0.6300
OUT	1	1	0.2194	0.7806
OUT	1	1	0.0000	1.0000
OUT	1	1	0.2902	0.7098
OUT	1	0	0.6238	0.3762
OUT	0	1	0.0550	0.9450
OUT	0	0	0.5279	0.4721
OUT	0	1	0.1098	0.8902
OUT	1	1	0.2786	0.7214
OUT	1	0	0.6537	0.3463
OUT	0	1	0.3416	0.6584
OUT	0	1	0.0000	1.0000
OUT	1	0	0.6238	0.3762
OUT	0	0	0.9391	0.0609
OUT	0	1	0.1558	0.8442
OUT	0	0	0.6238	0.3762
OUT	0	0	0.6238	0.3762
OUT	0	1	0.0124	0.9876
OUT	1	0	0.5747	0.4253
OUT	0	1	0.3619	0.6381
OUT	1	0	0.7716	0.2284
OUT	1	1	0.1417	0.8583
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0009	0.9991
OUT	1	0	0.6238	0.3762
OUT	0	0	0.9600	0.0400
OUT	0	1	0.4428	0.5572
OUT	1	0	0.6238	0.3762
OUT	0	0	0.6419	0.3581
OUT	1	1	0.0350	0.9650
OUT	1	0	0.9567	0.0433
OUT	1	0	0.6238	0.3762
OUT	0	0	0.5279	0.4721
OUT	1	0	0.5279	0.4721
OUT	1	1	0.4606	0.5394
OUT	1	0	1.0000	0.0000
OUT	1	1	0.1714	0.8286
OUT	0	0	0.9850	0.0150
OUT	0	0	0.9208	0.0792
OUT	1	1	0.1218	0.8782
OUT	0	0	0.5279	0.4721
OUT	0	1	0.3619	0.6381
OUT	0	0	0.5279	0.4721
OUT	1	1	0.0277	0.9723
OUT	0	0	0.5279	0.4721
OUT	1	1	0.1166	0.8834
OUT	1	1	0.1417	0.8583
OUT	0	1	0.3963	0.6037
OUT	1	1	0.0400	0.9600
OUT	1	0	0.6238	0.3762
OUT	1	1	0.2902	0.7098
OUT	1	1	0.0000	1.0000
OUT	1	0	0.6238	0.3762
OUT	1	1	0.0000	1.0000
OUT	0	1	0.1057	0.8943
OUT	1	0	0.6238	0.3762
OUT	1	0	0.8271	0.1729
OUT	1	0	0.9400	0.0600
OUT	0	0	0.6946	0.3054
OUT	1	1	0.0000	1.0000
OUT	0	0	0.8628	0.1372
OUT	1	1	0.0450	0.9550
OUT	0	0	0.9525	0.0475
RES
OUT	0	0	0.5951	0.4049
OUT	0	1	0.4878	0.5122
OUT	1	1	0.0000	1.0000
OUT	0	0	0.8754	0.1246
OUT	0	1	0.0988	0.9012
OUT	1	1	0.0735	0.9265
OUT	0	0	0.5951	0.4049
OUT	1	1	0.1999	0.8001
OUT	1	1	0.2210	0.7790
OUT	1	1	0.0800	0.9200
OUT	1	0	0.5368	0.4632
OUT	1	1	0.0050	0.9950
OUT	1	1	0.1150	0.8850
OUT	1	1	0.1365	0.8635
OUT	0	0	0.5368	0.4632
OUT	1	0	0.5945	0.4055
OUT	1	1	0.2963	0.7037
OUT	0	1	0.1643	0.8358
OUT	0	1	0.0000	1.0000
OUT	0	0	0.5368	0.4632
OUT	0	0	0.9617	0.0383
OUT	0	0	0.7676	0.2324
OUT	0	0	0.5951	0.4049
OUT	0	0	0.5951	0.4049
OUT	0	1	0.4855	0.5145
OUT	1	1	0.0154	0.9846
OUT	1	1	0.0020	0.9980
OUT	1	1	0.1633	0.8367
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9150	0.0850
OUT	1	0	0.5368	0.4632
OUT	0	1	0.3050	0.6950
OUT	0	1	0.4400	0.5600
OUT	0	0	0.9227	0.0773
OUT	1	1	0.0020	0.9980
OUT	1	0	0.5368	0.4632
OUT	0	1	0.2963	0.7037
OUT	0	1	0.4859	0.5141
OUT	0	0	0.5368	0.4632
OUT	1	1	0.0063	0.9937
OUT	1	1	0.0000	1.0000
OUT	0	0	0.6585	0.3415
OUT	0	0	0.9375	0.0625
OUT	0	0	0.8858	0.1142
OUT	1	1	0.1647	0.8353
OUT	0	0	0.5368	0.4632
OUT	0	1	0.4878	0.5122
OUT	0	0	0.6332	0.3668
OUT	1	0	0.5368	0.4632
OUT	0	0	0.9830	0.0170
OUT	0	0	1.0000	0.0000
OUT	0	0	0.7550	0.2450
OUT	0	0	0.5368	0.4632
OUT	0	0	0.5143	0.4857
OUT	0	1	0.0000	1.0000
OUT	0	1	0.1913	0.8088
OUT	1	1	0.4575	0.5425
OUT	1	0	0.9453	0.0547
OUT	0	0	0.7925	0.2075
OUT	1	0	0.5368	0.4632
OUT	0	0	0.5951	0.4049
OUT	1	0	0.5951	0.4049
OUT	0	0	0.5951	0.4049
OUT	0	0	0.9095	0.0905
OUT	1	0	0.8023	0.1977
OUT	1	0	0.5368	0.4632
OUT	0	0	0.5368	0.4632
OUT	0	1	0.2508	0.7492
OUT	1	1	0.3554	0.6446
OUT	1	0	0.5951	0.4049
OUT	0	0	0.9600	0.0400
OUT	0	0	0.6585	0.3415
OUT	0	0	0.6100	0.3900
OUT	0	0	0.6578	0.3422
OUT	0	0	0.5951	0.4049
OUT	1	1	0.1365	0.8635
OUT	1	1	0.3554	0.6446
OUT	1	0	0.5951	0.4049
OUT	1	1	0.0850	0.9150
OUT	1	1	0.0427	0.9573
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9633	0.0367
OUT	0	0	0.5368	0.4632
OUT	0	0	0.5368	0.4632
OUT	0	0	1.0000	0.0000
OUT	0	0	0.5951	0.4049
OUT	1	1	0.2963	0.7037
OUT	0	0	0.9875	0.0125
OUT	0	1	0.3651	0.6349
OUT	0	1	0.1550	0.8450
OUT	1	0	0.5951	0.4049
OUT	0	0	0.9218	0.0782
OUT	0	0	0.8154	0.1846
OUT	1	0	0.5875	0.4125
OUT	1	1	0.3908	0.6092
OUT	1	1	0.0379	0.9621
OUT	1	0	0.5951	0.4049
OUT	1	0	0.9962	0.0038
OUT	1	1	0.2963	0.7037
OUT	1	1	0.4244	0.5756
OUT	0	0	0.5951	0.4049
OUT	1	0	0.5368	0.4632
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5202	0.4798
OUT	1	1	0.1365	0.8635
OUT	0	1	0.0061	0.9939
OUT	0	0	0.8421	0.1579
RES
OUT	1	1	0.2968	0.7032
OUT	1	0	0.5586	0.4414
OUT	0	1	0.0817	0.9183
OUT	1	0	0.5968	0.4032
OUT	1	1	0.4573	0.5427
OUT	1	0	0.8660	0.1340
OUT	1	0	0.5586	0.4414
OUT	0	0	0.5968	0.4032
OUT	1	1	0.1089	0.8911
OUT	1	1	0.1089	0.8911
OUT	0	0	0.7933	0.2067
OUT	0	0	0.8792	0.1208
OUT	1	1	0.0000	1.0000
OUT	0	0	0.6606	0.3394
OUT	0	0	1.0000	0.0000
OUT	0	0	0.5968	0.4032
OUT	1	1	0.1885	0.8115
OUT	1	1	0.0078	0.9923
OUT	1	1	0.0954	0.9046
OUT	0	0	0.9521	0.0479
OUT	1	1	0.2571	0.7429
OUT	1	1	0.1885	0.8115
OUT	1	1	0.2425	0.7575
OUT	1	0	0.9604	0.0396
OUT	1	1	0.2818	0.7182
OUT	0	1	0.1089	0.8911
OUT	1	1	0.0404	0.9596
OUT	1	1	0.2006	0.7994
OUT	0	0	0.5968	0.4032
OUT	1	0	0.5586	0.4414
OUT	0	1	0.1676	0.8324
OUT	0	0	0.9613	0.0388
OUT	1	1	0.0404	0.9596
OUT	0	0	0.7377	0.2623
OUT	1	1	0.0000	1.0000
OUT	1	0	0.9647	0.0353
OUT	1	1	0.1885	0.8115
OUT	1	0	0.5586	0.4414
OUT	0	0	0.5586	0.4414
OUT	0	0	0.8692	0.1308
OUT	1	1	0.0011	0.9989
OUT	1	1	0.0000	1.0000
OUT	1	0	0.9141	0.0859
OUT	1	1	0.0173	0.9827
OUT	1	0	0.8792	0.1208
OUT	0	0	0.5968	0.4032
OUT	0	0	0.5059	0.4941
OUT	1	0	0.5968	0.4032
OUT	0	0	0.5968	0.4032
OUT	1	1	0.3577	0.6423
OUT	1	1	0.0639	0.9361
OUT	0	0	0.7377	0.2623
OUT	0	0	0.6330	0.3670
OUT	0	0	0.7117	0.2883
OUT	1	1	0.4608	0.5392
OUT	1	1	0.2425	0.7575
OUT	0	1	0.2217	0.7783
OUT	0	0	0.5968	0.4032
OUT	0	1	0.4752	0.5248
OUT	1	1	0.1089	0.8911
OUT	0	0	0.5586	0.4414
OUT	0	0	0.5586	0.4414
OUT	0	0	1.0000	0.0000
OUT	0	1	0.3150	0.6850
OUT	0	0	0.6050	0.3950
OUT	1	0	0.9075	0.0925
OUT	1	0	0.5968	0.4032
OUT	1	1	0.0000	1.0000
OUT	1	1	0.3354	0.6646
OUT	0	0	0.5900	0.4100
OUT	0	0	0.5968	0.4032
OUT	1	1	0.2300	0.7700
OUT	1	0	0.5586	0.4414
OUT	0	0	0.9162	0.0838
OUT	1	0	0.5968	0.4032
OUT	0	0	0.5968	0.4032
OUT	1	1	0.0000	1.0000
OUT	0	0	1.0000	0.0000
OUT	0	1	0.2882	0.7118
OUT	1	1	0.0263	0.9738
OUT	1	1	0.1885	0.8115
OUT	1	1	0.1571	0.8429
OUT	1	0	0.5586	0.4414
OUT	0	0	0.5968	0.4032
OUT	0	0	0.5968	0.4032
OUT	1	0	0.6277	0.3723
OUT	0	0	0.8950	0.1050
OUT	0	0	0.9349	0.0651
OUT	1	0	0.5968	0.4032
OUT	1	0	0.5968	0.4032
OUT	0	0	0.6899	0.3101
OUT	0	0	0.5968	0.4032
OUT	0	1	0.3660	0.6340
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5040	0.4960
OUT	0	0	0.8641	0.1359
OUT	1	1	0.1400	0.8600
OUT	0	1	0.2818	0.7182
OUT	0	0	0.5968	0.4032
OUT	1	0	0.6672	0.3328
OUT	1	0	0.5968	0.4032
OUT	1	1	0.0000	1.0000
OUT	0	0	0.9163	0.0837
OUT	1	0	0.5586	0.4414
OUT	1	0	0.5968	0.4032
OUT	1	1	0.4608	0.5392
OUT	0	0	0.5968	0.4032
OUT	0	0	0.8092	0.1908
RES
OUT	0	1	0.4366	0.5634
OUT	0	1	0.4217	0.5783
OUT	0	0	0.5924	0.4076
OUT	0	0	0.9631	0.0369
OUT	0	0	0.9000	0.1000
OUT	1	1	0.0175	0.9825
OUT	1	0	0.5924	0.4076
OUT	1	1	0.1002	0.8998
OUT	0	0	0.5326	0.4674
OUT	0	0	0.5924	0.4076
OUT	1	1	0.1225	0.8775
OUT	1	1	0.2802	0.7198
OUT	0	1	0.1002	0.8998
OUT	0	0	0.5924	0.4076
OUT	0	0	0.7566	0.2434
OUT	0	0	0.5326	0.4674
OUT	0	0	0.7984	0.2016
OUT	1	1	0.1002	0.8998
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5924	0.4076
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5924	0.4076
OUT	1	1	0.4300	0.5700
OUT	0	0	0.8150	0.1850
OUT	1	1	0.0000	1.0000
OUT	1	1	0.0384	0.9616
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5152	0.4848
OUT	0	0	0.8333	0.1667
OUT	1	1	0.1002	0.8998
OUT	0	0	0.9725	0.0275
OUT	0	0	0.6630	0.3370
OUT	1	0	0.5924	0.4076
